key,name,party,person_id,birthdate,year,income_rub,real_estate_sqm,vehicles,sanctions
melnikov_i,Мельников Иван Иванович,КПРФ,30,07.08.1950,2010,2165139,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
melnikov_i,Мельников Иван Иванович,КПРФ,30,07.08.1950,2010,2165139,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
melnikov_i,Мельников Иван Иванович,КПРФ,30,07.08.1950,2009,2103077,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
melnikov_i,Мельников Иван Иванович,КПРФ,30,07.08.1950,2006,1263690,818.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
melnikov_i,Мельников Иван Иванович,КПРФ,30,07.08.1950,2002,322887,866.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2024,14298792,38.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2023,11768381,38.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2022,8821632,38.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2021,5751170,0.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2020,5236317,0.0,1,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2019,4292657,31.0,3,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2018,4940191,31.0,3,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2017,4498107,31.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2016,4551709,31.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2015,4735563,31.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2014,3890353,64.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2013,2465803,64.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2012,1994794,550.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2011,1979982,550.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2010,12230817,550.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2010,2444334,396.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2009,2466942,32.0,2,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2006,1515223,278.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
mironov_s,Миронов Сергей Михайлович,СРЗП,80,14.02.1953,2002,1086788,121.0,3,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nechaev_a,Нечаев Алексей Геннадьевич,Новые Люди,399370,30.08.1966,2021,2475800619,680.0,1,"Австралия, Великобритания, Европейский союз, Канада, Монако, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2022,7447542,748.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2021,5596150,761.0,5,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2020,5724537,761.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2019,5444831,761.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2018,4766271,761.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2017,4587170,761.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2016,4680747,761.0,4,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2015,4735560,261.0,5,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2014,3890958,261.0,5,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2013,2484258,261.0,5,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2012,2002399,261.0,5,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2011,1577106,261.0,5,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2010,1536644,255.0,5,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
nilov_o,Нилов Олег Анатольевич,СРЗП,304,08.05.1962,2010,1536644,781.0,5,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2021,4693815,762.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2020,4745702,762.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2020,4745702,762.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2019,4463566,762.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2019,4463566,762.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2018,14090879,104.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2018,14090879,104.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2017,4557636,104.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2010,1963050,0.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2010,1963050,0.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2009,2058596,0.0,0,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
ostanina_n,Останина Нина Александровна,КПРФ,44,26.12.1955,2006,1207264,111.0,1,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
pevtsov_d,Певцов Дмитрий Анатольевич,Новые Люди,399362,08.07.1963,2021,10325074,74.0,4,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
prilepin_z,Прилепин Евгений Николаевич,СРЗП,167172,07.07.1975,2019,25547110,936.0,2,"Австралия, Великобритания, Европейский союз, Канада, Монако, Новая Зеландия, Украина, Франция, Швейцария"
prilepin_z,Прилепин Евгений Николаевич,СРЗП,167172,07.07.1975,2019,25844110,488.0,2,"Австралия, Великобритания, Европейский союз, Канада, Монако, Новая Зеландия, Украина, Франция, Швейцария"
semigin_g,Семигин Геннадий Юрьевич,СРЗП,137281,23.03.1964,2024,8376828,82.0,1,"Австралия, Бельгия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
semigin_g,Семигин Геннадий Юрьевич,СРЗП,137281,23.03.1964,2023,13691504,82.0,1,"Австралия, Бельгия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
semigin_g,Семигин Геннадий Юрьевич,СРЗП,137281,23.03.1964,2022,19540968,82.0,1,"Австралия, Бельгия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
semigin_g,Семигин Геннадий Юрьевич,СРЗП,137281,23.03.1964,2021,225305823,82.0,1,"Австралия, Бельгия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
semigin_g,Семигин Геннадий Юрьевич,СРЗП,137281,23.03.1964,2020,630802,82.0,0,"Австралия, Бельгия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
semigin_g,Семигин Геннадий Юрьевич,СРЗП,137281,23.03.1964,2002,289364,0.0,0,"Австралия, Бельгия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
shargunov_s,Шаргунов Сергей Александрович,КПРФ,32009,12.05.1980,2021,10261696,47.0,1,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
shargunov_s,Шаргунов Сергей Александрович,КПРФ,32009,12.05.1980,2020,10774575,47.0,1,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
shargunov_s,Шаргунов Сергей Александрович,КПРФ,32009,12.05.1980,2019,22936634,47.0,1,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
shargunov_s,Шаргунов Сергей Александрович,КПРФ,32009,12.05.1980,2018,6833596,78.0,1,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
shargunov_s,Шаргунов Сергей Александрович,КПРФ,32009,12.05.1980,2017,6622650,102.0,1,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
shargunov_s,Шаргунов Сергей Александрович,КПРФ,32009,12.05.1980,2016,5419836,54.0,1,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
shargunov_s,Шаргунов Сергей Александрович,КПРФ,32009,12.05.1980,2015,3201953,131.0,1,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
shargunov_s,Шаргунов Сергей Александрович,КПРФ,32009,12.05.1980,2015,3201953,131.0,1,"Австралия, Великобритания, Европейский союз, Канада, Новая Зеландия, Соединенные Штаты Америки, Франция, Швейцария, Япония"
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2020,1254133,114.0,1,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2020,1254133,114.0,1,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2020,1254133,182.0,0,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2019,927524,153.0,0,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2018,788779,153.0,0,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2017,756009,153.0,0,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2016,1375393,96.0,0,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2015,677769,28.0,1,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2015,677769,56.0,1,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2015,677769,28.0,1,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2014,665605,96.0,0,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2013,654597,124.0,0,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2012,775556,124.0,0,
shlosberg_l,Шлосберг Лев Маркович,Яблоко,14114,30.07.1963,2011,215042,28.0,0,
slabunova_e,Слабунова Эмилия Эдгардовна,Яблоко,13032,07.10.1958,2021,2725983,945.0,1,
slabunova_e,Слабунова Эмилия Эдгардовна,Яблоко,13032,07.10.1958,2020,1679827,314.0,1,
slabunova_e,Слабунова Эмилия Эдгардовна,Яблоко,13032,07.10.1958,2019,3889508,314.0,1,
slabunova_e,Слабунова Эмилия Эдгардовна,Яблоко,13032,07.10.1958,2018,2947125,285.0,0,
slabunova_e,Слабунова Эмилия Эдгардовна,Яблоко,13032,07.10.1958,2017,2964896,268.0,1,
slabunova_e,Слабунова Эмилия Эдгардовна,Яблоко,13032,07.10.1958,2016,2710311,268.0,1,
slabunova_e,Слабунова Эмилия Эдгардовна,Яблоко,13032,07.10.1958,2015,1710180,116.0,1,
slabunova_e,Слабунова Эмилия Эдгардовна,Яблоко,13032,07.10.1958,2014,1537836,116.0,1,
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2024,13463862,453.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2024,13463862,453.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2024,13463862,453.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2024,13463862,453.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2023,10788949,453.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2023,10788949,453.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2023,10788949,414.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2023,10788949,414.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2023,10788949,414.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2023,35989903,15.0,2,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2023,10788949,453.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2022,8857916,267.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2022,8857916,267.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2022,8857916,285.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2022,8857916,267.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2021,5781679,829.0,2,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2020,5612437,809.0,2,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2020,5612437,267.0,0,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2019,5672975,809.0,2,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
slutsky_l,Слуцкий Леонид Эдуардович,ЛДПР,105,04.01.1968,2018,5093364,809.0,3,"Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Бельгия, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
titov_b,Титов Борис Юрьевич,Партия Роста,2649,24.12.1960,2017,274307117,637.0,5,"Австралия, Великобритания, Канада"
titov_b,Титов Борис Юрьевич,Партия Роста,2649,24.12.1960,2014,16691713,986.0,10,"Австралия, Великобритания, Канада"
titov_b,Титов Борис Юрьевич,Партия Роста,2649,24.12.1960,2013,8946590,100.0,14,"Австралия, Великобритания, Канада"
titov_b,Титов Борис Юрьевич,Партия Роста,2649,24.12.1960,2012,20105174,70.0,12,"Австралия, Великобритания, Канада"
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2021,2824626,76.0,1,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2020,2995753,76.0,1,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2019,2612779,75.0,1,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2018,2497660,75.0,2,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2017,2488418,75.0,2,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2016,2548685,75.0,1,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2015,2160432,76.0,1,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2015,2101703,75.0,1,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2015,2160432,41.0,1,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2014,2101703,117.0,1,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2013,1932828,122.0,1,
vishnevsky_b,Вишневский Борис Лазаревич,Яблоко,9185,15.10.1955,2002,149041,70.0,0,
yavlinsky_g,Явлинский Григорий Алексеевич,Яблоко,9214,10.04.1952,2017,23022402,105.0,0,
yavlinsky_g,Явлинский Григорий Алексеевич,Яблоко,9214,10.04.1952,2015,2362471,76.0,1,
yavlinsky_g,Явлинский Григорий Алексеевич,Яблоко,9214,10.04.1952,2015,3001598,105.0,0,
yavlinsky_g,Явлинский Григорий Алексеевич,Яблоко,9214,10.04.1952,2015,2362471,76.0,1,
yavlinsky_g,Явлинский Григорий Алексеевич,Яблоко,9214,10.04.1952,2014,2650356,105.0,0,
yavlinsky_g,Явлинский Григорий Алексеевич,Яблоко,9214,10.04.1952,2013,2463028,105.0,0,
yavlinsky_g,Явлинский Григорий Алексеевич,Яблоко,9214,10.04.1952,2002,1681874,158.0,0,
yavlinsky_g,Явлинский Григорий Алексеевич,Яблоко,9214,10.04.1952,1999,2480848,157.0,0,
yavlinsky_g,Явлинский Григорий Алексеевич,Яблоко,9214,10.04.1952,1998,953250,0.0,0,
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2021,5754447,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2020,5616112,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2019,5423655,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2018,4744641,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2017,4653373,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2016,4361615,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2015,4985560,0.0,0,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2014,3882888,104.0,2,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2013,2477235,104.0,2,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2012,5000942,82.0,2,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
zhuravlev_a,Журавлев Алексей Александрович,ЛДПР/Родина,573,30.06.1962,2011,796929,82.0,1,"Монако, Европейский союз, Соединенные Штаты Америки, Австралия, Великобритания, Франция, Новая Зеландия, Швейцария, Канада, Украина, Япония"
